Fecha,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
2023-12-01 20:55:00,1.494,10.098,8.442,6.75,10.9725,11.13,1.668,16.3275,1.176,10.7625
2023-12-01 21:00:00,1.572,9.972,7.812,7.35,10.92,10.8675,1.698,14.7525,1.176,11.41875
2023-12-01 21:05:00,1.482,9.648,8.28,7.425,13.0725,10.9725,1.668,15.5925,1.176,10.15875
2023-12-01 21:10:00,1.464,9.468,8.424,6.675,12.7575,11.0775,1.548,15.6975,1.212,10.605
2023-12-01 21:15:00,1.56,9.738,8.568,6.675,12.915,10.71,1.716,15.1725,1.176,10.68375
2023-12-01 21:20:00,1.476,9.18,8.586,6.9,11.97,11.55,1.794,15.33,1.092,9.6075
2023-12-01 21:25:00,1.476,9.0,8.856,6.6,11.1825,11.0775,1.782,15.855,1.104,10.15875
2023-12-01 21:30:00,1.542,9.162,8.856,7.5,10.71,10.9725,1.746,15.3825,1.116,10.395
2023-12-01 21:35:00,1.464,8.802,9.252,6.9,11.655,10.9725,1.758,15.4875,1.092,10.7625
2023-12-01 21:40:00,1.446,8.55,9.45,6.9,12.705,10.6575,1.704,15.2775,1.02,11.31375
2023-12-01 21:45:00,1.53,8.496,9.054,6.75,12.915,10.815,1.686,14.9625,0.936,11.15625
2023-12-01 21:50:00,1.476,8.55,8.91,6.75,11.9175,10.8675,1.656,16.0125,0.936,10.52625
2023-12-01 21:55:00,1.488,8.676,8.298,6.375,11.445,11.13,1.638,14.8575,0.924,11.20875
2023-12-01 22:00:00,1.518,8.046,8.568,6.675,10.6575,11.1825,1.632,15.75,0.996,10.3425
2023-12-01 22:05:00,1.482,8.334,8.406,6.45,10.9725,11.235,1.614,14.595,0.984,10.63125
2023-12-01 22:10:00,1.494,7.326,7.884,6.525,9.975,11.025,1.62,14.4375,0.948,10.1325
2023-12-01 22:15:00,1.53,6.732,7.182,5.775,11.655,10.605,1.608,14.91,0.936,9.1875
2023-12-01 22:20:00,1.476,6.66,6.426,6.0,10.6575,10.9725,1.608,13.5975,0.924,10.26375
2023-12-01 22:25:00,1.488,6.516,5.328,6.375,10.7625,10.815,1.59,14.1225,0.876,10.78875
2023-12-01 22:30:00,1.476,5.724,4.842,6.525,9.45,10.6575,1.566,15.2775,0.924,10.1325
2023-12-01 22:35:00,1.44,6.192,4.95,7.425,9.3975,8.085,1.548,14.805,0.912,10.815
2023-12-01 22:40:00,1.524,6.138,5.238,6.75,8.6625,7.1925,1.548,13.3875,0.828,10.47375
2023-12-01 22:45:00,1.53,5.508,5.022,7.425,9.555,7.1925,1.524,13.7025,0.732,10.185
2023-12-01 22:50:00,1.302,5.958,4.698,6.75,10.5525,6.8775,1.53,14.805,0.648,10.57875
2023-12-01 22:55:00,1.338,5.94,4.842,6.0,10.5525,6.9825,1.524,13.9125,0.708,10.0275
2023-12-01 23:00:00,1.314,6.084,4.482,5.625,11.0775,6.6675,1.518,13.125,0.684,10.0275
2023-12-01 23:05:00,1.284,5.706,4.446,5.025,10.5,6.8775,1.524,13.5975,0.684,9.7125
2023-12-01 23:10:00,1.362,5.958,4.176,4.875,9.66,6.825,1.512,13.2825,0.696,9.26625
2023-12-01 23:15:00,1.278,5.76,4.284,4.725,9.2925,6.7725,1.512,12.285,0.528,9.1875
2023-12-01 23:20:00,1.296,5.274,4.464,5.25,9.765,6.825,1.5,12.8625,0.456,8.2425
2023-12-01 23:25:00,1.368,6.75,4.86,4.425,9.5025,6.09,1.26,13.2825,0.42,7.6125
2023-12-01 23:30:00,1.29,6.768,4.68,4.65,9.2925,6.6675,0.93,13.65,0.396,7.8225
2023-12-01 23:35:00,1.008,6.102,4.32,3.825,8.8725,6.825,0.93,12.2325,0.42,7.8225
2023-12-01 23:40:00,1.056,6.48,4.572,5.175,9.135,6.825,0.93,12.9675,0.432,7.455
2023-12-01 23:45:00,0.978,5.832,4.41,4.575,9.345,6.72,0.924,12.6,0.408,7.63875
2023-12-01 23:50:00,0.996,6.102,4.248,4.425,9.24,6.8775,0.924,12.6,0.42,7.455
2023-12-01 23:55:00,1.056,6.48,4.446,4.425,9.1875,6.8775,0.912,13.5975,0.408,7.7175
2023-12-02 00:00:00,0.99,6.354,4.284,4.875,8.4525,6.615,0.918,11.445,0.408,7.5075
2023-12-02 00:05:00,0.99,5.886,3.978,4.725,9.03,6.8775,0.93,10.2375,0.396,7.35
2023-12-02 00:10:00,1.158,5.508,4.068,4.5,8.715,6.9825,0.912,10.7625,0.372,7.42875
2023-12-02 00:15:00,1.074,6.048,3.978,4.725,8.6625,6.93,0.912,10.1325,0.36,6.85125
2023-12-02 00:20:00,1.002,6.39,3.978,4.8,9.0825,7.035,0.906,9.555,0.468,7.42875
2023-12-02 00:25:00,1.08,6.426,3.834,4.65,8.9775,6.5625,0.912,10.08,0.432,6.90375
2023-12-02 00:30:00,1.002,6.39,4.05,4.35,9.0825,6.8775,0.912,10.395,0.372,7.90125
2023-12-02 00:35:00,0.996,6.696,4.14,4.575,9.24,6.5625,0.906,10.1325,0.444,7.79625
2023-12-02 00:40:00,1.074,5.85,4.086,4.575,8.505,6.825,0.918,8.82,0.36,7.42875
2023-12-02 00:45:00,0.99,5.868,4.194,4.2,8.2425,6.72,0.912,8.8725,0.372,7.35
2023-12-02 00:50:00,1.008,6.948,4.248,4.65,7.7175,6.51,0.906,9.555,0.372,7.06125
2023-12-02 00:55:00,1.092,7.074,4.788,3.975,7.665,6.5625,0.906,10.0275,0.36,6.79875
2023-12-02 01:00:00,1.002,6.804,4.896,4.725,7.2975,6.4575,0.888,10.8675,0.372,7.665
2023-12-02 01:05:00,1.002,6.498,4.824,3.9,7.14,6.6675,0.894,10.1325,0.372,7.48125
2023-12-02 01:10:00,1.062,6.156,4.896,4.725,8.1375,6.405,0.894,10.08,0.396,7.32375
2023-12-02 01:15:00,0.978,6.048,4.572,4.65,7.8225,6.615,0.888,9.03,0.372,6.69375
2023-12-02 01:20:00,1.05,6.39,4.284,4.425,8.0325,6.9825,0.894,9.9225,0.372,6.8775
2023-12-02 01:25:00,1.188,5.994,4.14,4.65,7.8225,6.615,0.894,10.3425,0.444,6.93
2023-12-02 01:30:00,0.996,6.102,4.734,4.35,7.875,6.3525,0.888,9.9225,0.444,6.8775
2023-12-02 01:35:00,1.056,6.588,4.716,5.025,7.4025,6.1425,0.894,10.185,0.432,6.5625
2023-12-02 01:40:00,0.996,5.994,4.464,5.325,8.2425,5.88,0.888,10.395,0.42,7.14
2023-12-02 01:45:00,0.984,5.544,4.59,4.875,7.77,6.4575,0.888,8.82,0.456,6.43125
2023-12-02 01:50:00,1.05,6.21,4.482,4.65,8.0325,6.9825,0.882,9.7125,0.396,7.6125
2023-12-02 01:55:00,1.002,6.102,4.464,4.575,7.9275,6.8775,0.882,10.5525,0.444,7.56
2023-12-02 02:00:00,0.99,5.724,4.374,4.875,7.9275,7.5075,0.876,11.0775,0.372,7.77
2023-12-02 02:05:00,1.062,5.832,4.68,4.95,8.3475,7.5075,0.888,10.395,0.408,7.37625
2023-12-02 02:10:00,0.996,6.192,4.446,4.35,8.2425,7.2975,0.894,9.135,0.396,7.27125
2023-12-02 02:15:00,0.984,5.796,4.554,4.425,8.1375,7.4025,0.888,9.66,0.444,6.8775
2023-12-02 02:20:00,1.044,6.192,4.518,4.8,9.135,7.2975,0.882,9.8175,0.372,7.0875
2023-12-02 02:25:00,1.002,6.372,4.644,4.875,8.295,7.245,0.864,9.555,0.42,6.9825
2023-12-02 02:30:00,0.99,6.228,4.464,4.8,8.715,7.0875,0.846,9.555,0.396,6.6675
2023-12-02 02:35:00,1.056,5.634,4.788,4.5,8.9775,7.1925,0.834,10.6575,0.42,6.95625
2023-12-02 02:40:00,1.17,6.12,4.374,4.725,8.925,7.14,0.846,9.975,0.396,6.64125
2023-12-02 02:45:00,0.984,6.21,5.022,4.575,7.875,7.14,0.84,9.6075,0.492,6.72
2023-12-02 02:50:00,1.044,5.652,4.86,4.5,7.9275,7.0875,0.834,10.8675,0.372,6.11625
2023-12-02 02:55:00,1.014,6.588,4.41,4.875,8.0325,6.7725,0.846,9.5025,0.42,7.035
2023-12-02 03:00:00,1.002,5.706,4.374,4.5,7.6125,6.6675,0.846,10.185,0.36,7.4025
2023-12-02 03:05:00,1.074,5.58,4.32,4.95,7.875,6.7725,0.846,10.6575,0.408,7.2975
2023-12-02 03:10:00,1.008,6.012,4.536,4.275,7.245,6.615,0.846,10.08,0.408,7.14
2023-12-02 03:15:00,1.02,6.246,4.23,4.2,7.4025,6.615,0.852,9.7125,0.396,6.95625
2023-12-02 03:20:00,1.044,5.202,4.59,4.275,7.035,7.2975,0.84,9.9225,0.372,6.7725
2023-12-02 03:25:00,1.008,5.904,5.022,4.95,7.0875,7.0875,0.84,9.765,0.36,6.405
2023-12-02 03:30:00,1.05,6.102,5.04,4.725,6.9825,6.8775,0.852,9.555,0.372,6.95625
2023-12-02 03:35:00,1.032,5.544,4.464,4.725,7.455,6.825,0.846,10.71,0.372,7.455
2023-12-02 03:40:00,0.984,5.58,4.23,4.2,7.77,6.93,0.84,10.71,0.396,7.455
2023-12-02 03:45:00,1.236,6.03,4.284,4.875,7.6125,6.9825,0.84,9.3975,0.372,6.8775
2023-12-02 03:50:00,0.99,5.724,4.428,4.8,7.7175,7.035,0.858,10.0275,0.372,7.32375
2023-12-02 03:55:00,0.99,5.328,4.446,4.95,7.7175,7.0875,0.84,10.9725,0.372,6.93
2023-12-02 04:00:00,1.056,6.156,4.212,4.575,7.665,7.1925,0.846,9.1875,0.36,6.8775
2023-12-02 04:05:00,0.99,5.634,4.536,4.875,7.4025,7.0875,0.834,9.1875,0.372,7.27125
2023-12-02 04:10:00,0.99,5.328,4.806,4.8,7.665,7.245,0.846,9.7125,0.372,6.6675
2023-12-02 04:15:00,1.056,5.994,4.77,4.425,7.035,7.245,0.828,9.7125,0.36,7.63875
2023-12-02 04:20:00,0.978,6.21,4.716,4.125,7.455,7.1925,0.834,10.2375,0.408,7.11375
2023-12-02 04:25:00,0.978,5.562,4.626,4.8,7.4025,7.0875,0.828,10.7625,0.372,7.35
2023-12-02 04:30:00,1.062,5.22,4.32,4.725,7.35,6.8775,0.84,11.235,0.372,6.79875
2023-12-02 04:35:00,0.99,6.408,4.068,5.1,7.245,6.7725,0.834,9.0825,0.396,7.11375
2023-12-02 04:40:00,0.99,6.12,4.266,5.175,7.14,6.8775,0.828,10.185,0.396,7.42875
2023-12-02 04:45:00,1.05,5.868,4.212,4.8,7.0875,7.14,0.834,10.395,0.372,7.06125
2023-12-02 04:50:00,0.984,6.516,4.05,4.65,7.245,6.8775,0.84,10.6575,0.36,7.2975
2023-12-02 04:55:00,0.978,5.616,4.158,4.875,7.0875,6.825,0.834,10.3425,0.372,6.74625
2023-12-02 05:00:00,1.2,5.886,4.122,4.95,8.085,6.6675,0.828,10.605,0.36,7.11375
2023-12-02 05:05:00,1.044,6.048,4.554,4.725,8.0325,6.93,0.828,10.5,0.42,8.21625
2023-12-02 05:10:00,0.996,5.976,4.752,4.8,7.7175,6.825,0.84,9.3975,0.408,7.98
2023-12-02 05:15:00,1.038,6.102,4.59,4.725,8.0325,6.8775,0.834,9.45,0.42,8.42625
2023-12-02 05:20:00,0.99,6.336,4.482,4.875,7.875,6.7725,0.834,10.5,0.36,7.9275
2023-12-02 05:25:00,1.032,6.606,5.148,4.125,7.9275,6.93,0.84,9.5025,0.372,8.715
2023-12-02 05:30:00,1.002,6.498,5.49,4.5,7.6125,7.56,0.846,10.08,0.36,7.8225
2023-12-02 05:35:00,0.996,6.48,4.914,4.35,7.8225,7.56,0.852,9.135,0.372,8.4525
2023-12-02 05:40:00,1.056,7.596,4.608,5.325,7.4025,7.77,0.84,10.2375,0.372,8.32125
2023-12-02 05:45:00,0.996,7.326,4.644,5.325,7.665,7.77,0.84,9.6075,0.396,8.505
2023-12-02 05:50:00,1.002,7.164,4.608,5.625,7.35,7.5075,0.84,9.9225,0.372,8.21625
2023-12-02 05:55:00,1.062,7.218,4.68,5.25,7.35,7.455,0.846,10.815,0.372,9.42375
2023-12-02 06:00:00,1.02,7.452,4.806,5.55,7.7175,7.4025,0.846,9.9225,0.372,10.57875
2023-12-02 06:05:00,1.2,6.606,4.122,5.175,7.2975,7.4025,0.84,11.6025,0.36,11.9175
2023-12-02 06:10:00,1.068,6.822,4.104,5.55,8.2425,7.2975,0.834,12.0225,0.372,11.05125
2023-12-02 06:15:00,1.002,8.1,3.978,5.475,9.345,7.245,0.846,11.235,0.372,12.10125
2023-12-02 06:20:00,0.996,9.792,3.906,5.025,9.0825,7.14,0.84,11.13,0.36,12.99375
2023-12-02 06:25:00,1.074,9.738,3.834,5.025,10.08,7.875,0.828,12.3375,0.504,12.0225
2023-12-02 06:30:00,0.99,8.748,3.816,5.775,9.7125,9.555,0.858,12.2325,0.816,12.88875
2023-12-02 06:35:00,1.134,8.154,3.906,5.4,10.6575,9.6075,0.858,12.2325,0.804,13.99125
2023-12-02 06:40:00,1.086,8.748,3.816,5.4,9.1875,9.765,0.864,12.4425,0.888,13.755
2023-12-02 06:45:00,0.762,8.316,4.338,4.5,9.6075,9.3975,0.864,12.075,0.828,14.3325
2023-12-02 06:50:00,0.756,8.496,4.932,5.55,9.9225,10.08,0.858,11.7075,0.804,13.23
2023-12-02 06:55:00,0.828,8.802,5.544,5.325,10.1325,9.5025,0.852,12.495,0.84,13.5975
2023-12-02 07:00:00,0.756,8.226,5.904,5.55,9.7125,9.135,0.858,13.0725,0.804,14.385
2023-12-02 07:05:00,0.954,7.956,5.778,6.0,9.555,9.45,0.858,13.5975,0.828,13.99125
2023-12-02 07:10:00,0.834,8.154,5.904,6.15,10.7625,9.5025,0.864,12.5475,0.816,14.56875
2023-12-02 07:15:00,0.768,8.622,5.85,6.375,10.7625,9.24,0.864,13.0725,0.912,14.1225
2023-12-02 07:20:00,0.798,8.028,5.832,6.15,10.5525,9.66,0.882,12.9675,0.924,12.915
2023-12-02 07:25:00,0.786,8.334,6.642,6.3,11.1825,9.5025,0.966,12.8625,1.032,13.545
2023-12-02 07:30:00,0.75,9.0,6.786,6.3,10.3425,9.5025,0.93,13.44,0.996,14.04375
2023-12-02 07:35:00,0.828,8.694,6.606,6.9,10.815,9.0825,0.882,13.86,0.96,14.09625
2023-12-02 07:40:00,0.768,7.902,6.39,6.45,11.4975,8.925,0.876,12.705,1.044,13.755
2023-12-02 07:45:00,0.762,8.784,6.3,6.9,11.6025,9.135,0.924,12.3375,1.056,12.8625
2023-12-02 07:50:00,0.816,8.55,6.228,6.825,11.865,9.24,0.984,13.44,1.032,13.57125
2023-12-02 07:55:00,0.756,8.298,6.498,6.6,11.8125,9.0825,0.936,13.0725,1.008,14.04375
2023-12-02 08:00:00,0.744,8.91,6.732,6.825,11.76,9.6075,0.882,13.02,0.924,13.0725
2023-12-02 08:05:00,0.81,9.882,6.606,6.525,11.8125,9.3975,0.876,14.9625,0.816,12.8625
2023-12-02 08:10:00,0.942,9.684,6.642,7.575,11.34,9.6075,0.882,14.2275,0.936,13.8075
2023-12-02 08:15:00,0.75,9.486,6.93,7.95,10.71,9.45,0.882,13.8075,0.948,12.41625
2023-12-02 08:20:00,0.804,8.046,7.074,7.5,11.8125,9.1875,0.906,14.5425,0.972,13.04625
2023-12-02 08:25:00,0.75,8.37,6.75,8.025,12.2325,9.765,0.912,15.2775,0.864,12.25875
2023-12-02 08:30:00,0.738,8.928,7.236,8.4,14.28,10.5525,0.906,14.0175,0.9,13.62375
2023-12-02 08:35:00,0.816,9.162,6.3,7.2,13.335,10.0275,0.894,15.2775,0.912,13.335
2023-12-02 08:40:00,0.756,9.522,6.732,7.8,12.075,10.605,0.894,15.855,0.9,12.57375
2023-12-02 08:45:00,0.75,8.514,6.66,7.275,12.285,10.08,0.906,13.9125,0.912,12.52125
2023-12-02 08:50:00,0.804,8.568,6.336,7.65,11.2875,10.08,0.918,14.9625,0.9,11.97
2023-12-02 08:55:00,0.78,9.234,6.588,7.575,11.3925,9.765,0.906,15.855,0.912,12.4425
2023-12-02 09:00:00,0.924,8.874,6.192,8.25,12.39,9.45,0.906,14.805,1.104,12.94125
2023-12-02 09:05:00,0.78,8.928,6.516,7.125,12.81,9.24,0.894,14.7525,1.176,12.5475
2023-12-02 09:10:00,0.762,8.334,6.57,7.65,11.97,8.925,0.894,15.015,1.032,13.67625
2023-12-02 09:15:00,0.834,8.694,6.912,7.575,11.865,8.8725,0.906,15.54,1.128,13.02
2023-12-02 09:20:00,0.75,9.54,7.218,7.35,11.655,9.24,0.918,13.86,1.152,12.705
2023-12-02 09:25:00,0.768,8.352,7.596,7.875,11.2875,9.24,0.93,14.9625,1.116,13.2825
2023-12-02 09:30:00,0.834,8.856,7.542,7.575,11.6025,8.9775,1.038,15.855,0.972,14.6475
2023-12-02 09:35:00,0.78,9.45,7.398,7.575,11.655,9.45,1.032,15.1725,1.236,15.8025
2023-12-02 09:40:00,0.912,8.64,7.398,7.5,11.655,9.24,1.044,13.965,1.08,15.25125
2023-12-02 09:45:00,0.828,9.27,7.29,7.2,11.8125,9.3975,1.158,15.6975,0.984,16.03875
2023-12-02 09:50:00,0.762,9.558,7.29,6.75,11.3925,9.6075,1.206,16.4325,0.984,16.6425
2023-12-02 09:55:00,0.756,8.946,6.984,6.975,11.55,9.975,1.2,16.59,0.936,16.4325
2023-12-02 10:00:00,0.834,9.054,6.93,7.8,11.7075,9.6075,1.266,14.7525,0.972,16.2225
2023-12-02 10:05:00,0.774,9.774,7.2,6.6,11.8125,9.6075,1.242,14.91,1.032,14.46375
2023-12-02 10:10:00,0.774,8.568,7.632,6.825,11.34,9.9225,1.26,14.9625,1.032,15.25125
2023-12-02 10:15:00,0.858,8.352,7.704,6.45,11.97,10.185,1.29,15.54,1.02,17.08875
2023-12-02 10:20:00,0.774,9.216,8.424,6.075,11.34,10.0275,1.26,14.91,0.984,16.38
2023-12-02 10:25:00,0.84,8.91,8.136,7.725,11.97,9.8175,1.266,14.595,1.116,16.40625
2023-12-02 10:30:00,0.912,9.882,7.956,6.675,10.8675,10.08,1.296,14.7,1.068,16.98375
2023-12-02 10:35:00,0.774,10.278,7.956,6.9,11.8125,10.185,1.326,15.1725,0.96,16.77375
2023-12-02 10:40:00,0.804,9.18,7.848,7.95,10.815,9.8175,1.338,16.0125,1.032,16.66875
2023-12-02 10:45:00,0.846,8.946,7.506,6.9,10.92,9.7125,1.302,13.23,1.008,17.14125
2023-12-02 10:50:00,0.798,9.774,7.542,7.5,10.29,9.765,1.284,14.8575,1.272,17.45625
2023-12-02 10:55:00,0.888,9.108,7.83,6.975,10.395,9.6075,1.284,13.65,1.296,16.8525
2023-12-02 11:00:00,0.888,8.73,7.452,7.2,11.865,9.765,1.266,14.7525,1.14,18.55875
2023-12-02 11:05:00,0.948,9.162,7.434,7.65,11.9175,9.555,1.254,16.17,1.2,18.6375
2023-12-02 11:10:00,0.81,9.378,7.47,7.275,12.18,9.66,1.332,16.065,1.02,19.13625
2023-12-02 11:15:00,0.798,8.784,7.254,7.65,11.4975,9.345,1.32,15.4875,1.08,20.265
2023-12-02 11:20:00,0.816,8.856,7.506,7.275,11.97,9.345,1.35,16.3275,1.104,20.13375
2023-12-02 11:25:00,0.876,9.522,7.542,7.65,11.97,9.3975,1.314,16.8525,1.164,20.055
2023-12-02 11:30:00,0.792,9.504,7.65,6.6,11.97,9.7125,1.32,16.0125,1.188,20.2125
2023-12-02 11:35:00,0.792,8.784,7.272,7.65,11.9175,9.9225,1.314,16.38,1.068,17.64
2023-12-02 11:40:00,0.888,9.738,7.362,7.575,11.97,9.975,1.29,14.5425,1.176,16.82625
2023-12-02 11:45:00,0.954,9.468,7.47,7.35,12.18,9.765,1.242,16.17,1.092,20.0025
2023-12-02 11:50:00,0.84,8.928,7.056,7.425,11.9175,9.7125,1.218,16.695,1.176,18.7425
2023-12-02 11:55:00,0.882,9.846,6.984,7.425,11.655,9.7125,1.302,15.8025,1.14,17.50875
2023-12-02 12:00:00,0.81,9.846,6.444,7.575,12.39,9.6075,1.278,16.0125,1.272,19.635
2023-12-02 12:05:00,0.786,8.712,6.948,7.2,12.2325,9.765,1.284,16.9575,1.272,18.5325
2023-12-02 12:10:00,0.978,8.244,6.606,7.95,11.34,10.2375,1.302,17.22,1.26,17.3775
2023-12-02 12:15:00,0.81,8.496,6.588,8.25,12.285,11.76,1.284,15.6975,1.188,19.3725
2023-12-02 12:20:00,0.786,9.0,6.876,8.025,11.4975,11.7075,1.302,16.065,1.092,18.3225
2023-12-02 12:25:00,0.852,10.044,6.894,7.5,11.7075,11.865,1.308,16.59,1.296,18.82125
2023-12-02 12:30:00,0.774,9.738,6.66,7.575,11.2875,11.76,1.29,16.905,1.128,19.8975
2023-12-02 12:35:00,0.768,9.954,6.966,8.4,12.9675,12.705,1.308,17.325,1.128,18.76875
2023-12-02 12:40:00,0.822,10.08,6.624,7.725,12.5475,12.2325,1.344,15.4875,1.092,18.8475
2023-12-02 12:45:00,0.888,10.026,6.606,8.1,12.915,11.655,1.392,16.17,1.224,19.50375
2023-12-02 12:50:00,0.804,10.134,6.606,8.475,12.5475,11.4975,1.35,16.8,1.212,18.0075
2023-12-02 12:55:00,0.882,9.864,6.984,7.95,12.0225,10.815,1.374,17.7975,1.368,19.2675
2023-12-02 13:00:00,0.792,9.36,7.434,8.625,12.2325,10.9725,1.404,18.2175,1.344,20.685
2023-12-02 13:05:00,0.78,9.252,7.74,8.175,12.1275,11.655,1.344,15.9075,1.26,18.69
2023-12-02 13:10:00,0.786,9.378,7.398,7.95,12.075,11.1825,1.326,17.43,1.236,18.27
2023-12-02 13:15:00,0.87,9.702,7.56,7.575,12.0225,11.13,1.332,16.275,1.236,18.82125
2023-12-02 13:20:00,0.822,9.666,7.524,7.95,11.9175,12.6525,1.356,15.3825,1.2,17.92875
2023-12-02 13:25:00,0.912,9.9,8.064,7.95,11.9175,11.97,1.416,16.7475,1.308,17.56125
2023-12-02 13:30:00,0.864,10.044,7.848,7.725,11.7075,11.025,1.428,17.1675,1.368,19.03125
2023-12-02 13:35:00,1.02,10.638,7.83,7.35,11.445,10.8675,1.272,16.3275,1.452,18.61125
2023-12-02 13:40:00,0.804,10.116,8.694,7.575,12.1275,11.655,1.434,16.5375,1.368,18.795
2023-12-02 13:45:00,0.804,9.684,8.874,7.275,12.5475,11.55,1.416,16.9575,1.152,18.9525
2023-12-02 13:50:00,0.888,9.342,9.144,7.125,12.1275,11.76,1.434,18.2175,1.14,17.9025
2023-12-02 13:55:00,0.864,9.54,9.54,7.05,12.705,11.445,1.476,16.695,1.2,19.215
2023-12-02 14:00:00,0.828,9.27,9.234,7.65,12.0225,11.865,1.428,16.2225,1.356,20.81625
2023-12-02 14:05:00,1.008,9.522,9.414,6.6,12.285,11.7075,1.416,15.8025,1.176,18.9525
2023-12-02 14:10:00,0.858,9.594,9.198,6.825,11.8125,11.7075,1.428,14.4375,1.176,19.18875
2023-12-02 14:15:00,0.816,9.27,9.288,7.125,11.8125,11.3925,1.434,15.015,1.176,18.45375
2023-12-02 14:20:00,0.834,9.09,9.216,7.05,14.1225,12.3375,1.44,16.38,1.116,16.98375
2023-12-02 14:25:00,0.882,10.008,9.738,7.425,13.3875,11.34,1.404,17.01,1.188,17.98125
2023-12-02 14:30:00,0.846,9.63,9.936,7.5,14.1225,11.6025,1.422,16.7475,1.092,20.0025
2023-12-02 14:35:00,0.792,9.216,10.17,7.65,13.02,12.0225,1.404,14.385,1.164,18.03375
2023-12-02 14:40:00,0.882,10.206,9.54,7.425,12.2325,12.075,1.446,16.4325,1.272,18.19125
2023-12-02 14:45:00,0.804,10.026,9.486,7.125,12.5475,11.8125,1.512,16.9575,1.332,18.06
2023-12-02 14:50:00,0.87,9.216,9.504,7.8,12.4425,11.9175,1.53,17.955,1.068,16.61625
2023-12-02 14:55:00,1.044,10.638,9.09,7.5,11.97,11.2875,1.506,17.535,1.212,18.2175
2023-12-02 15:00:00,0.888,9.918,9.324,7.425,12.285,11.13,1.476,16.0125,1.38,19.74
2023-12-02 15:05:00,0.78,9.144,9.126,7.35,12.7575,11.34,1.524,16.17,1.44,17.08875
2023-12-02 15:10:00,0.792,9.648,9.45,6.975,12.2325,11.4975,1.494,16.4325,1.224,17.40375
2023-12-02 15:15:00,0.87,11.07,9.27,7.425,11.97,11.2875,1.506,15.855,1.284,17.955
2023-12-02 15:20:00,0.786,10.8,9.666,6.6,11.97,11.655,1.512,17.0625,1.308,16.4325
2023-12-02 15:25:00,0.78,10.26,9.81,8.175,12.39,11.55,1.5,18.0075,1.164,17.08875
2023-12-02 15:30:00,0.984,10.08,10.242,7.05,12.285,11.445,1.494,18.2175,1.08,18.9525
2023-12-02 15:35:00,0.78,10.116,10.242,7.95,12.6525,11.34,1.494,16.275,1.14,18.1125
2023-12-02 15:40:00,0.816,10.296,10.278,7.5,11.76,11.1825,1.488,17.0625,1.284,18.08625
2023-12-02 15:45:00,0.786,9.792,10.008,6.975,12.3375,12.0225,1.5,17.7975,1.224,17.85
2023-12-02 15:50:00,0.84,9.864,9.45,7.05,12.1275,12.285,1.494,17.9025,1.2,17.45625
2023-12-02 15:55:00,0.9,10.188,9.522,6.75,12.705,12.5475,1.524,17.6925,1.152,16.5375
2023-12-02 16:00:00,0.786,10.044,9.072,6.6,12.4425,12.6525,1.554,18.7425,1.356,17.0625
2023-12-02 16:05:00,0.918,9.828,9.144,6.825,12.3375,11.8125,1.53,15.8025,1.356,17.4825
2023-12-02 16:10:00,0.834,9.63,9.684,6.225,11.9175,11.6025,1.458,15.9075,1.212,17.6925
2023-12-02 16:15:00,0.828,9.738,9.36,6.825,12.2325,11.445,1.422,17.2725,1.116,18.165
2023-12-02 16:20:00,0.774,9.414,10.782,6.15,11.7075,10.7625,1.446,18.48,1.188,17.85
2023-12-02 16:25:00,0.876,8.622,8.442,7.65,11.6025,10.08,1.44,18.2175,1.188,17.98125
2023-12-02 16:30:00,0.936,9.036,9.432,6.975,11.6025,9.975,1.476,15.855,1.152,17.64
2023-12-02 16:35:00,0.786,9.432,9.126,7.2,11.1825,9.9225,1.476,16.065,1.272,17.71875
2023-12-02 16:40:00,0.888,10.044,9.306,7.35,10.8675,9.66,1.506,14.7525,1.344,17.98125
2023-12-02 16:45:00,0.804,10.008,9.216,6.675,11.34,9.5025,1.476,15.1725,1.356,17.85
2023-12-02 16:50:00,0.786,9.522,8.82,6.9,10.815,9.765,1.476,16.0125,1.104,17.45625
2023-12-02 16:55:00,0.804,9.162,9.162,7.05,11.76,9.6075,1.476,15.0675,1.248,16.66875
2023-12-02 17:00:00,0.96,9.684,8.838,8.625,11.97,9.45,1.518,14.4375,1.176,16.7475
2023-12-02 17:05:00,1.032,9.288,7.632,8.475,12.18,9.6075,1.416,13.8075,1.128,16.8525
2023-12-02 17:10:00,1.02,9.018,8.19,7.725,12.3375,9.5025,1.428,13.9125,1.188,15.3825
2023-12-02 17:15:00,1.326,9.414,8.658,8.025,12.495,9.45,1.434,13.545,1.176,14.51625
2023-12-02 17:20:00,1.512,9.54,8.19,7.95,12.18,9.6075,1.464,14.5425,1.236,15.04125
2023-12-02 17:25:00,1.374,10.242,8.64,8.175,11.7075,9.45,1.524,16.0125,1.476,15.2775
2023-12-02 17:30:00,1.392,10.332,8.676,7.5,12.4425,9.87,1.518,13.65,1.68,15.61875
2023-12-02 17:35:00,1.392,10.674,8.478,6.45,11.655,9.8175,1.422,14.805,1.548,15.88125
2023-12-02 17:40:00,1.398,10.314,7.902,7.575,11.2875,9.6075,1.5,15.6975,1.5,14.93625
2023-12-02 17:45:00,1.368,10.368,8.28,6.825,11.13,9.765,1.812,15.12,1.572,15.14625
